Sno,Admission Number,Fee Head,Fees Assigned,concession,Paid,Due
626,10002874,Security,0,0,0,0
627,10002470,Security,0,0,0,0
628,10002144,Security,0,0,0,0
629,10002212,Security,0,0,0,0
630,10001961,Security,0,0,0,0
631,10002328,Security,0,0,0,0
632,10002395,Security,0,0,0,0
633,10002221,Security,0,0,0,0
634,10002042,Security,0,0,0,0
635,10002049,Security,0,0,0,0
636,10003239,Security,0,0,0,0
637,10003219,Security,0,0,0,0
638,10003174,Security,0,0,0,0
639,10002447,Security,0,0,0,0
640,10003019,Security,0,0,0,0
641,10002911,Security,0,0,0,0
642,10002855,Security,0,0,0,0
643,10002648,Security,0,0,0,0
644,10002329,Security,0,0,0,0
645,10002451,Security,0,0,0,0
646,10002448,Security,0,0,0,0
647,10003027,Security,0,0,0,0
648,10002043,Security,0,0,0,0
649,10001880,Security,0,0,0,0
650,10001994,Security,0,0,0,0
651,10002122,Security,0,0,0,0
652,10002013,Security,0,0,0,0
653,10002289,Security,0,0,0,0
654,10002034,Security,0,0,0,0
655,10002353,Security,0,0,0,0
656,10003069,Security,0,0,0,0
657,10003061,Security,0,0,0,0
658,10002966,Security,0,0,0,0
659,10002254,Security,0,0,0,0
660,10002232,Security,0,0,0,0
661,10002021,Security,0,0,0,0
662,10002052,Security,0,0,0,0
663,10002022,Security,0,0,0,0
664,10002018,Security,0,0,0,0
665,10002017,Security,0,0,0,0
666,10002243,Security,0,0,0,0
667,10002041,Security,0,0,0,0
668,10002072,Security,0,0,0,0
669,10003229,Security,0,0,0,0
670,10003215,Security,0,0,0,0
671,10003155,Security,0,0,0,0
672,10003147,Security,0,0,0,0
673,10003059,Security,0,0,0,0
674,10003028,Security,0,0,0,0
675,10002830,Security,0,0,0,0
676,10002607,Security,0,0,0,0
677,10002823,Security,0,0,0,0
678,10002469,Security,0,0,0,0
679,10002468,Security,0,0,0,0
680,10001819,Security,0,0,0,0
681,10002696,Security,0,0,0,0
682,10002241,Security,0,0,0,0
683,10002203,Security,0,0,0,0
684,10002024,Security,0,0,0,0
685,10002019,Security,0,0,0,0
686,10002045,Security,0,0,0,0
687,10002121,Security,0,0,0,0
688,10002055,Security,0,0,0,0
689,10003037,Security,0,0,0,0
690,10002602,Security,0,0,0,0
691,10002450,Security,0,0,0,0
692,10002046,Security,0,0,0,0
693,10001996,Security,0,0,0,0
694,10002173,Security,0,0,0,0
695,10002230,Security,0,0,0,0
696,10002030,Security,0,0,0,0
697,10002012,Security,0,0,0,0
698,10002011,Security,0,0,0,0
699,10002076,Security,0,0,0,0
700,10002025,Security,0,0,0,0
701,10002465,Security,0,0,0,0
702,10003234,Security,0,0,0,0
703,10003162,Security,0,0,0,0
704,10001992,Security,0,0,0,0
705,10002834,Security,0,0,0,0
706,10002865,Security,0,0,0,0
707,10002541,Security,0,0,0,0
708,10002077,Security,0,0,0,0
709,10002558,Security,0,0,0,0
710,10002461,Security,0,0,0,0
711,10002253,Security,0,0,0,0
712,10002007,Security,0,0,0,0
713,10002010,Security,0,0,0,0
714,10002118,Security,0,0,0,0
715,10002120,Security,0,0,0,0
716,10002016,Security,0,0,0,0
717,10002220,Security,0,0,0,0
718,10002714,Security,0,0,0,0
719,10002224,Security,0,0,0,0
720,10002332,Security,0,0,0,0
721,10002028,Security,0,0,0,0
722,10002059,Security,0,0,0,0
723,10002634,Security,0,0,0,0
724,10002463,Security,0,0,0,0
725,10002710,Security,0,0,0,0
726,10002670,Security,0,0,0,0
727,10002664,Security,0,0,0,0
728,10002663,Security,0,0,0,0
729,10002662,Security,0,0,0,0
730,10002661,Security,0,0,0,0
731,10002660,Security,0,0,0,0
732,10002659,Security,0,0,0,0
733,10003257,Security,0,0,0,0
734,10003260,Security,0,0,0,0
735,10003168,Security,0,0,0,0
736,10003152,Security,0,0,0,0
737,10003074,Security,0,0,0,0
738,10002725,Security,0,0,0,0
739,10002701,Security,0,0,0,0
740,10002698,Security,0,0,0,0
741,10002693,Security,0,0,0,0
742,10002690,Security,0,0,0,0
743,10002692,Security,0,0,0,0
744,10002687,Security,0,0,0,0
745,10002686,Security,0,0,0,0
746,10002680,Security,0,0,0,0
747,10002679,Security,0,0,0,0
748,10002678,Security,0,0,0,0
749,10002657,Security,0,0,0,0
750,10002130,Security,0,0,0,0
751,10002488,Security,0,0,0,0
752,10002071,Security,0,0,0,0
753,10002156,Security,0,0,0,0
754,10002482,Security,0,0,0,0
755,10002438,Security,0,0,0,0
756,10002431,Security,0,0,0,0
757,10002654,Security,0,0,0,0
758,10002643,Security,0,0,0,0
759,10002608,Security,0,0,0,0
760,10003255,Security,0,0,0,0
761,10002845,Security,0,0,0,0
762,10003105,Security,0,0,0,0
763,10002964,Security,0,0,0,0
764,10002467,Security,0,0,0,0
765,10002923,Security,0,0,0,0
766,10002815,Security,0,0,0,0
767,10002767,Security,0,0,0,0
768,10002761,Security,0,0,0,0
769,10002573,Security,0,0,0,0
770,10002445,Security,0,0,0,0
771,10002413,Security,0,0,0,0
772,10002616,Security,0,0,0,0
773,10002557,Security,0,0,0,0
774,10002481,Security,0,0,0,0
775,10002435,Security,0,0,0,0
776,10003000,Security,0,0,0,0
777,10003041,Security,0,0,0,0
778,10003025,Security,0,0,0,0
779,10002999,Security,0,0,0,0
780,10002998,Security,0,0,0,0
781,10003102,Security,0,0,0,0
782,10002384,Security,0,0,0,0
783,10002237,Security,0,0,0,0
784,10002392,Security,0,0,0,0
785,10002275,Security,0,0,0,0
786,10002245,Security,0,0,0,0
787,10002235,Security,0,0,0,0
788,10003117,Security,0,0,0,0
789,10003046,Security,0,0,0,0
790,10002904,Security,0,0,0,0
791,10002832,Security,0,0,0,0
792,10002350,Security,0,0,0,0
793,10002861,Security,0,0,0,0
794,10002824,Security,0,0,0,0
795,10002768,Security,0,0,0,0
796,10002762,Security,0,0,0,0
797,10002408,Security,0,0,0,0
798,10002429,Security,0,0,0,0
799,10002600,Security,0,0,0,0
800,10002380,Security,0,0,0,0
801,10002396,Security,0,0,0,0
802,10002249,Security,0,0,0,0
803,10002347,Security,0,0,0,0
804,10003005,Security,0,0,0,0
805,10003003,Security,0,0,0,0
806,10003002,Security,0,0,0,0
807,10003001,Security,0,0,0,0
808,10003022,Security,0,0,0,0
809,10003021,Security,0,0,0,0
810,10002238,Security,0,0,0,0
811,10002601,Security,0,0,0,0
812,10002390,Security,0,0,0,0
