Sno,Admission Number,Fee Head,Fees Assigned,concession,Paid,Due
543,10003266,CAPS Workshop,0,0,0,0
544,10003245,CAPS Workshop,0,0,0,0
545,10003264,CAPS Workshop,0,0,0,0
546,10003103,CAPS Workshop,0,0,0,0
547,10003104,CAPS Workshop,0,0,0,0
548,10001928,CAPS Workshop,0,0,0,0
549,10002373,CAPS Workshop,0,0,0,0
550,10002001,CAPS Workshop,0,0,0,0
551,10002804,CAPS Workshop,0,0,0,0
552,10002732,CAPS Workshop,0,0,0,0
553,10002500,CAPS Workshop,0,0,0,0
554,10002520,CAPS Workshop,0,0,0,0
555,10002514,CAPS Workshop,0,0,0,0
556,10002504,CAPS Workshop,0,0,0,0
557,10002502,CAPS Workshop,0,0,0,0
558,10002516,CAPS Workshop,0,0,0,0
559,10002522,CAPS Workshop,0,0,0,0
560,10002513,CAPS Workshop,0,0,0,0
561,10001991,CAPS Workshop,0,0,0,0
562,10001995,CAPS Workshop,0,0,0,0
563,10003049,CAPS Workshop,0,0,0,0
564,10002446,CAPS Workshop,0,0,0,0
565,10001845,CAPS Workshop,0,0,0,0
566,10001807,CAPS Workshop,0,0,0,0
567,10001805,CAPS Workshop,0,0,0,0
568,10002307,CAPS Workshop,0,0,0,0
569,10002027,CAPS Workshop,0,0,0,0
570,10002292,CAPS Workshop,0,0,0,0
